id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1055703,FINE STAY NEAR MUSEUMS & PARC ! 4 adults or family,2712718,Sabrine,,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,277,7,125,2023-03-04,1.04,1,128,25,0363 352D 8415 DFBD CBF8
570753,Southern Comfort near Vondelpark,2439449,Henriette,,Zuid,52.34904,4.86765,Private room,90,4,380,2023-02-04,2.94,1,104,11,0363 7215 8083 16CB E805
575603,Loft right in the city centre,2830952,Henning,,Centrum-Oost,52.36112,4.89462,Entire home/apt,245,5,20,2023-01-04,0.19,2,0,3,0363 6703 A9A1 6C28 ECD5
874340,The Room Upstairs - Free parking,4615590,Marta,,Noord-West,52.42379,4.88851,Private room,103,2,333,2022-11-13,2.77,3,233,3,0363 1B8D 28E4 12E2 AC80
1057494,Lovely bright room with balcony and beatiful view!,1899420,Rosie,,Zuid,52.34746,4.87559,Private room,75,2,518,2023-01-01,4.33,2,11,46,03636DA0823945F2FF59
874688,5 BR apartment / Quiet / Garden,4585922,Alan,,Oud-Oost,52.35894,4.91171,Entire home/apt,424,4,32,2022-08-17,0.27,1,105,4,0363 7FD9 A20B AF5B 0687
579851,Private Studio on Spectacular Houseboat,2851886,Sonja,,Westerpark,52.39144,4.88436,Private room,149,2,544,2023-02-22,4.29,1,42,52,0363 74BB 1569 D1B7 ADBE
1058082,Dreamstay with garden by Vondelpark entrance!,1436773,Marjolein,,De Baarsjes - Oud-West,52.36324,4.8679,Entire home/apt,392,4,34,2022-08-07,0.28,1,164,4,0363e2400f23555821cf
877702,The Weavery Boutique Bed&Breakfast1,4614541,Driss And Bettina,,Centrum-Oost,52.36136245727539,4.890488147735596,Private room,220,2,62,2023-02-11,0.52,2,185,18,0363 3293 F67E 2ECB 51E9
1068565,House along the water in Amsterdam,5878526,Petra,,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,135,4,85,2022-08-16,0.71,1,5,2,0363 1FE6 D1C9 901B 5B16
582028,Quiet large park side apartment for 2 adults 1 kid,2865851,Oliver,,Slotervaart,52.36022,4.84346,Entire home/apt,135,7,11,2022-06-17,0.10,1,79,1,0363 6AE3 C6BD AA79 AB13
582382,Amsterdam Family Home,2868026,Emer,,Oud-Noord,52.39442,4.91478,Entire home/apt,170,5,20,2019-12-27,0.16,1,0,0,0363 DAA7 B561 AC39 BB65
1069142,300m from ROYAL PALACE for the KING,3529778,Gijs,,Centrum-West,52.37228,4.89668,Private room,165,2,423,2023-03-01,3.64,2,244,75,0363 92E1 9539 83BB 3AA7
879986,Spacious room with private bathroom,3332206,Stef,,De Pijp - Rivierenbuurt,52.3418,4.91066,Private room,109,5,556,2023-03-06,4.53,1,0,29,0363 57FA D88E 630A 3AC0
1071414,Amstel Fab Apart Centre Quiet near Amstel Hotel,5893654,Joke,,Oud-Oost,52.35764,4.9067,Entire home/apt,164,3,391,2023-02-18,3.26,1,7,33,0363 D0FB 88EE 2A83 C4E1
588020,Large 3 bedroom apartment surrounde,1759884,Ivan,,Centrum-Oost,52.36918,4.91316,Entire home/apt,360,3,259,2023-02-23,2.64,3,175,62,Exempt
1072171,"2 rooms apartment, near centrum in quiet area",5897418,Jasper,,Bos en Lommer,52.37729,4.86053,Entire home/apt,124,7,15,2022-08-24,0.13,1,23,3,03635A6F986EE1561251
590236,Our Cozy Third floor Home,2912339,Kelli,,De Baarsjes - Oud-West,52.36809,4.85436,Entire home/apt,140,4,46,2022-11-06,0.37,1,152,6,0363 058A D932 3063 B1F7
590386,amazing apartment in Amsterdam!!,2913467,Ido,,Watergraafsmeer,52.35567,4.93175,Entire home/apt,200,7,7,2017-07-29,0.05,1,22,0,0363 A0F4 086A 0905 8765
884329,"Bed & Boat, apartment on houseboat. Free Parking.",4684314,Frans,,De Aker - Nieuw Sloten,52.343079,4.788886,Private room,153,2,501,2023-03-05,4.08,1,206,47,0363 468F 67C1 8D65 D7C3
1085099,Spacious&Light apt. + sunny balcony @ lively area!,2816647,Mark,,Bos en Lommer,52.37839,4.84853,Entire home/apt,200,3,94,2022-10-30,0.79,1,0,1,0363 B123 C949 F5E4 53BD
1086763,Dahli's Sleep Boutique - Streetview,3899684,City Apartments,,Centrum-Oost,52.36256,4.89809,Private room,152,3,36,2023-03-02,0.35,2,193,17,0363 3D40 C88D 9D23 A70E
886192,Luxurious and spacious mobile home,4698057,Bjorn,,Noord-Oost,52.38462,5.01234,Entire home/apt,115,3,49,2022-09-25,0.46,1,177,9,Exempt
890288,Lux 2-bed aprt + 2 bath + 2 terrace,4724613,Cindy,,Zuid,52.35637,4.85373,Entire home/apt,335,2,45,2023-02-05,0.37,1,138,5,0363 BA28 A2B7 9DE1 64EC
890355,Apartment near city centre + canals,4579810,Zehra,,Westerpark,52.38875,4.87835,Entire home/apt,144,5,33,2020-02-09,0.39,2,0,0,0363 F901 082C 232C 9663
590681,Beautiful large family garden house Vondelpark,2914846,Lotte,,Zuid,52.34788,4.8506,Entire home/apt,380,2,19,2022-10-30,0.15,1,56,5,0363 9A2B 5A8C 1B13 AF1B
1086795,Dahli's Sleep Boutique - Gardenview,3899684,City Apartments,,Centrum-Oost,52.36218,4.89768,Private room,169,3,26,2023-02-28,0.25,2,193,10,0363 3D40 C88D 9D23 A70E
606871,Modern Houseboat | Canal Views! | JORDAAN AREA,3007402,Diewert,,Westerpark,52.37621,4.87075,Private room,124,1,409,2023-03-03,3.35,1,271,92,0363 48AF 9151 13B6 2543
608432,Sleep at Amy's B'n'B Front Room,3015785,Erik And Mary Jo,,Centrum-West,52.381996,4.888583,Private room,95,1,774,2023-03-06,6.02,2,20,97,0363 AACD 8155 9F76 50DA
901789,Trendy apartment in Oud-West,4817958,Bastian,,De Baarsjes - Oud-West,52.36997595854369,4.856519718051397,Entire home/apt,120,2,90,2023-01-11,0.75,1,44,8,0363 9D12 9F5C 81B9 A170
906446,A cosy Bed and Breakfast in A'dam.,488009,Vivian,,Buitenveldert - Zuidas,52.33229,4.87431,Private room,79,2,358,2023-02-19,2.98,2,303,32,0363 707F 46F6 0246 4CB8
1088859,sunny artistic attic with terrace,126790,Christopher,,De Baarsjes - Oud-West,52.36688,4.87684,Entire home/apt,110,5,72,2023-01-03,0.60,1,15,4,0363C2294E845B510B56
1095819,Family home with canal view,6020988,Imke,,Oud-Oost,52.35696,4.92971,Entire home/apt,180,3,17,2019-08-09,0.21,1,0,0,0363 8FC6 B62E 3F93 583A
916096,Big central Jordaan apt + rooftop!,4917532,Nathalie,,Centrum-West,52.379,4.87909,Entire home/apt,210,4,68,2022-08-24,0.57,1,18,7,0363 D466 71D0 8A68 72BF
613088,Your own cottage in the countryside,3040748,Henk,,Noord-Oost,52.41016,4.96369,Private room,87,2,411,2023-01-25,3.20,10,68,32,0363 C2FC D0FB 68D9 2F58
613110,"All u need, nice place in amsterdam",3040855,Michael,,IJburg - Zeeburgereiland,52.36368,4.9794,Private room,86,1,292,2022-10-30,2.28,1,221,13,0363680E27996E5AC8C6
1100569,bright room + private roof terrace,5134833,Andre,,Osdorp,52.35622,4.79544,Private room,80,2,156,2023-01-02,1.36,2,66,1,0363830075DC8AD2186A
623123,Beautiful and spacious apartment with big rooftop,2695123,Janne,,De Baarsjes - Oud-West,52.36247,4.86534,Entire home/apt,450,5,25,2022-08-28,0.20,1,26,5,0363 C125 F449 C407 9F89
919131,Spacious family house in city centre,4937229,Guido,,Zuid,52.35864,4.87632,Entire home/apt,449,3,62,2022-12-14,0.51,1,4,3,0363 9FC6 9FBA 5DA9 B7CC
1102846,Bright in the centre of Amsterdam,6057160,Richard,,Centrum-Oost,52.36474,4.90273,Entire home/apt,180,4,103,2022-08-13,0.86,1,34,6,0000000000Z211908002
920560,The Guestroom in Amsterdam,4947559,Marit & Victor,,Watergraafsmeer,52.35448,4.93366,Entire home/apt,125,2,152,2023-02-20,1.67,1,199,41,Exempt
931270,Houseboat: Our little paradise in Amsterdam,4281750,Karin,,Zuid,52.3395,4.84898,Entire home/apt,149,2,358,2023-03-02,3.04,1,149,53,0363A311D909DCACEFF9
627188,Sleep at Amy's B'n'B Garden Room,3015785,Erik And Mary Jo,,Centrum-West,52.381996,4.888583,Private room,101,1,515,2023-03-06,4.00,2,16,87,0363 AACD 8155 9F76 50DA
1104125,Open! Nice Apartment Near Center.,6064024,Jan,,De Baarsjes - Oud-West,52.36603,4.86833,Entire home/apt,125,7,56,2022-11-05,0.48,1,0,4,0363 FDBA C2AD 2B5B 1F40
627213,"Houseboat near museums, the Pijp, two lovely cats",3113556,Ingmar,,Zuid,52.35094,4.88552,Entire home/apt,100,7,14,2018-06-21,0.11,1,0,0,0363 DDEB 4C21 A90A B9DD
1105128,Houseboat Neeltje unique experience,6063077,Stijn,,Centrum-Oost,52.37309,4.90845,Private room,164,2,412,2022-11-21,3.44,1,199,28,03636464525791D6862E
634170,"'Westerpark Sanctuary', Office-Apt. across W-Park.",3078488,Carolina,,Westerpark,52.38388,4.86562,Entire home/apt,109,91,148,2022-06-30,1.16,1,66,1,Exempt
1105924,Lovely House for families. Sorry no students.,6072512,Pascale,,Watergraafsmeer,52.35339,4.94237,Entire home/apt,250,4,8,2022-08-10,0.07,1,72,3,0363 6983 4CD3 6BED E82B
653459,"VeryBig luxurious family house A""dam own parking",1634910,Derk,,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,240,6,18,2022-07-31,0.27,1,0,2,0363 05B8 09C7 203A E42A
932227,Spacious & central appt + private roof terrace!,5022352,Lotte,,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,169,3,85,2023-01-10,0.70,1,22,9,0363 0BAE 452F 8EF6 A797
1113862,Great spacious apartment (De Pijp),6113063,Geraldien,,De Pijp - Rivierenbuurt,52.35174,4.89701,Entire home/apt,85,5,12,2020-01-03,0.14,1,0,0,0363 0151 5AA7 8C04 02F6
933523,Ecoluxe accommodation 'The Green Tunnel',5033331,Dianne,,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,184,3,78,2023-02-16,0.72,1,22,36,0363 3DAD 7A1B DD57 EB0F
654931,"A-location, ensuite bathroom, centre - Milkmaid -",3278419,Matthijs,,Centrum-West,52.37167,4.8948,Hotel room,125,1,811,2023-03-02,6.35,2,117,105,0363 4587 2DC3 051C 3FCA
655216,A-location ensuite bathroom centre 'Pearl Earring',3278419,Matthijs,,Centrum-West,52.37098,4.89434,Hotel room,125,1,708,2023-03-06,5.57,2,118,101,0363 4587 2DC3 051C 3FCA
1116446,DELUXE ROOM near centre easy parking!,6127483,Daniella,,Bos en Lommer,52.37871,4.84688,Private room,63,1,331,2023-02-20,2.77,3,128,19,0363 A6C0 16C0 2606 7E49
658063,"Superior, 100m2",3317069,Marfi,,De Baarsjes - Oud-West,52.36188,4.87694,Private room,125,3,117,2022-05-27,0.94,1,12,6,ABCD 1234 AB12 89EF A0F9
660856,Large 4 floor art-filled family-friendly townhouse,3336575,Maaike,,Watergraafsmeer,52.3551,4.93262,Entire home/apt,275,28,40,2022-07-24,0.32,1,3,2,0363 528E 3889 FA20 43A1
934060,"LOTUS, Classic Dutch Saling Barge",5037506,Olaf,,Oud-Noord,52.4016,4.89785,Private room,636,2,141,2023-03-05,1.18,2,53,11,Exempt
1132247,XL luxurious houseboat on hot spot,6211092,Joost,,Westerpark,52.39054,4.88886,Entire home/apt,500,3,29,2022-12-31,0.25,1,51,3,0363 BB66 CE09 99A3 3C75
937635,The A'dam experience! Spacious Loft,5062046,Leontine,,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,195,3,80,2022-08-22,0.66,1,0,7,0363 38EF C17C 79C9 4D19
1145140,Charming one bedroom apartment in de Pijp | 2P,6101182,Richard,,Zuid,52.3537,4.88632,Entire home/apt,102,2,25,2020-01-12,0.32,1,0,0,0363 CA01 0CB4 B5A9 C22A
946142,Cozy apartment near lively neighborhood Jordaan,5102632,Madelinde,,Westerpark,52.37991,4.87414,Private room,101,3,401,2023-02-20,3.32,1,177,34,0363 3B2D EEFC CA3A 3C74
1145866,Stylish Trendy Room Near Centre Whirlpool Parking,6127483,Daniella,,Bos en Lommer,52.37802,4.84513,Private room,64,4,308,2023-02-26,2.61,3,12,32,0363 A6C0 16C0 2606 7E49
947437,"Boutique room style ,room in quiet neighborhood",5134833,Andre,,Osdorp,52.35595,4.79661,Private room,85,2,236,2023-02-20,2.04,2,157,53,0363 8300 75DC 8AD2 186A
1149380,B&B Calypso Amsterdam,6300541,D.,,Bijlmer-Centrum,52.31774,4.94647,Private room,59,1,521,2023-03-07,4.60,1,217,109,0363 C7EC ACA6 9FE7 6EE5
951483,"Great house,Perfect place, S-Garden",5162447,Roland,,Watergraafsmeer,52.35149,4.92265,Entire home/apt,140,3,53,2023-01-06,0.44,1,10,10,0363 FD39 9647 61F5 72C2
1149694,Cosy city apartment,6302268,Susan,,Bos en Lommer,52.38231,4.84866,Entire home/apt,75,3,76,2020-03-09,0.64,1,0,0,0363 BBCB 3714 4561 17BA
1155386,Quietness and the city life,6299692,Mirjam,,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire home/apt,120,6,63,2022-08-21,0.54,1,68,4,03634817FCC961363C8C
954629,"Stylish, clean studio, high service",5183517,Simone,,Bijlmer-Centrum,52.32019,4.95501,Private room,72,3,51,2023-01-23,0.51,2,94,46,0363 7AA6 5489 C8E4 39CE
954633,Private studio 25m2 for two near A'dam Arena,5183517,Simone,,Bijlmer-Centrum,52.32019,4.95501,Private room,78,3,139,2023-03-08,1.29,2,113,32,0363 7AA6 5489 C8E4 39CE
1158662,Apartment & roof terrace near Vondelpark,5331982,Dirk,,De Baarsjes - Oud-West,52.36042,4.86161,Entire home/apt,285,3,49,2021-08-10,0.41,1,0,0,0363 22FD 8632 2FA7 E52E
963328,"All private, city center, art @home-2",538659,Wendie,,Centrum-West,52.36561,4.88492,Private room,108,3,445,2023-03-05,3.71,1,9,65,0363 6E21 00C6 27D0 F3A8
664697,Design Waterfront flat near station,1406783,Alicia,,Oud-Noord,52.38537,4.90241,Entire home/apt,87,30,63,2018-06-30,0.49,2,244,0,Exempt
1159534,"Unique town house, quiet and extremely central",506601,Joris,,Centrum-Oost,52.36251,4.88962,Entire home/apt,650,3,22,2019-10-24,0.19,1,61,0,0363 D4C1 2F5C 3303 0677
964986,"Space, glass floors & roof terrace",2633774,Daniel,,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,355,5,32,2022-09-10,0.27,1,195,5,0363 7961 2CFF 0F2D 0125
1162769,Great new appartment in hip part of Amsterdam!,6368949,Hans En Sietske,,Oud-Oost,52.35823,4.92035,Entire home/apt,295,4,14,2023-01-04,0.12,1,76,4,0363 F465 B910 CD53 9D4A
1174506,Cosy stylish apartment in De Pijp,6428213,Roel,,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire home/apt,120,6,43,2022-04-20,0.36,1,1,1,0363 FD67 5B39 9442 2005
969862,Living in a houseboat on the water,5297940,Helga,,Zuid,52.34176,4.84782,Private room,95,2,202,2023-02-20,1.74,1,214,35,0363 77F9 4DBC 2E88 41C2
1182421,Family home 120 m2 A’dam  - dec 7 nights minimum,3136773,Myrthe,,Oud-Noord,52.39259,4.91565,Entire home/apt,90,4,7,2022-08-19,0.36,1,0,5,0363 A2D7 0F59 72B8 6F12
974240,Private Garden room,4073717,Astrid,,Zuid,52.35049,4.84686,Private room,90,3,79,2022-10-09,1.35,1,1,42,0363 8515 2BFF 0068 0947
978852,Lovely Room in nice apartment,3879155,Sjoukje,,De Baarsjes - Oud-West,52.37225,4.86262,Private room,30,28,261,2022-05-29,2.18,1,0,1,0363 70A7 0AB4 5705 B920
1195666,Lovely family home in Central Amsterdam,6534317,Willemijne,,De Baarsjes - Oud-West,52.36501,4.87918,Entire home/apt,550,3,42,2022-08-13,0.36,1,185,5,03633A22E1C39FBC3D92
1196088,Charming Apartment -Own courtyard,6536417,Wanka,,Oud-Noord,52.38827,4.94617,Entire home/apt,157,2,417,2023-03-08,3.58,1,95,87,03637B6FE171C6D89CC8
1201952,15 min to the center of Amsterdam,6565457,Ekaterina,,Oostelijk Havengebied - Indische Buurt,52.3639,4.93817,Entire home/apt,80,2,22,2019-10-13,0.24,1,0,0,0363 CE4B BB75 46D5 0C5E
982907,"Clean, spacious, 2 bathroom LOFT",3971476,Sander,,Oostelijk Havengebied - Indische Buurt,52.37,4.95127,Entire home/apt,145,5,11,2022-07-07,0.10,1,3,4,0363 34EB 7F6B 4DCC 5DB3
985155,Stay in Amsterdam with a view!,5247071,Linda,,Centrum-Oost,52.37042,4.91535,Entire home/apt,150,6,33,2022-03-03,0.30,1,0,0,0363 C54F 2BCC EC9F 89D7
1223171,The Green Loft in Amsterdam,6673715,Valeria,,De Baarsjes - Oud-West,52.367088,4.863511,Private room,120,2,452,2023-03-02,3.82,1,213,61,0363 BBF3 C3D6 4F1B E002
667305,"Green, sportive experience in A'dam",3375589,Fred Alexander,,Noord-West,52.41878,4.89397,Entire home/apt,146,5,25,2022-11-02,0.21,1,274,9,0363 1466 FFED D078 9856
1224695,"Clean, light and central apt",6673713,Nynke,,De Baarsjes - Oud-West,52.37006,4.85853,Entire home/apt,200,10,73,2022-08-16,0.65,1,69,5,0363 4466 609B EB08 5856
679838,Penthouse with roof terrace in Amsterdam centrum,22642887,Marianne,,Centrum-Oost,52.36716,4.90462,Entire home/apt,550,2,56,2022-07-29,0.53,1,0,4,0363 0B70 756D 626C F77C
683431,Nice Room near to RAI and downtown,2309485,Ned,,De Pijp - Rivierenbuurt,52.34557,4.8962,Private room,81,1,573,2023-03-04,5.47,1,14,102,0363 0BD4 E0F6 EDD1 59C7
685990,Room privacy near centre Amsterdam,3498674,Nadia,,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,73,4,345,2023-02-19,2.71,2,270,39,0363 E7AB 3034 7C9C 1348
987355,Nice Room in Centre Amsterdam,5417945,Hamed,,Centrum-West,52.37486,4.89338,Shared room,99,2,363,2023-02-19,3.00,1,264,57,0363 E503 C481 F855 154F
1225622,Spacious house garden walk through park to centre,6449836,Tamara,,De Baarsjes - Oud-West,52.35936,4.86001,Entire home/apt,400,6,53,2022-08-01,0.45,1,14,4,0363 9A8D AD09 CB57 AC22
1231693,Houseboat with Beautiful View | 5’m VondelPark,6717134,Maurits,,Zuid,52.3455,4.84902,Private room,300,2,0,,,1,360,0,0363 FB83 DFCB 6329 7F7B
995087,Waterfront B&B,4415881,Vera,,Westerpark,52.381615,4.877059,Private room,84,3,402,2023-03-08,3.56,1,19,46,0363 6931 E4DB 02D7 CC92
998822,The Canal House,5489703,Edward,,Centrum-Oost,52.3643,4.89533,Entire home/apt,153,2,93,2019-11-03,0.88,1,0,0,0363 E7B9 D086 EF2D DB6B
689623,City beach apartment,2272095,Katinka,,Centrum-Oost,52.3737,4.92581,Entire home/apt,120,14,88,2022-08-15,0.73,1,30,3,0363 4EFA 63D8 DADD 844A
1232048,"Cozy & secluded, Garden, Centre, Cheap Parking",5646154,Reinhart,,Oud-Noord,52.38418,4.90779,Private room,77,2,484,2023-02-15,4.11,2,92,62,0363 0E7F 32B4 14AC 35E6
1236227,Leidse Square 5 star Luxury-apartment,6739792,Sander,,Centrum-West,52.36646,4.88235,Entire home/apt,464,1,253,2023-03-06,2.14,1,156,64,0363 CF0D F533 8862 D059
1005695,Beautiful apartment in centre,5530981,Freek,,Oud-Oost,52.35781,4.91027,Private room,129,3,47,2019-08-29,0.39,1,128,0,0363 7ECC D312 5F82 D39A
1246242,200m2 SPACIOUS 1918house with garden!,6739095,Martine,,Oud-Noord,52.39238,4.92899,Entire home/apt,299,4,43,2023-01-04,0.40,1,37,4,0363 BD93 21CF C688 7CAF
1355777,Big Family Canal home + kitchen Amsterdam,7358924,Saskia,,De Baarsjes - Oud-West,52.36495,4.87367,Entire home/apt,399,2,92,2022-06-18,0.79,1,0,8,0363 99DB 3A23 813A 3752
690757,SPACIOUS LOFT in 17C CANAL MANSION,3529778,Gijs,,Centrum-West,52.374,4.89902,Private room,185,2,517,2023-03-08,4.08,2,214,68,0363 92E1 9539 83BB 3AA7
1250364,Sunny 200 m2 apartment with garden in De Pijp,6338151,Dorien,,De Pijp - Rivierenbuurt,52.35263,4.89093,Entire home/apt,300,3,48,2022-08-15,0.41,1,9,1,03635442A3921DE62A41
1358042,"Woonboot in Amsterdam, Free parking",7371529,Ton,,Noord-Oost,52.3809,4.96522,Private room,85,2,533,2023-03-02,4.59,1,189,63,03631452992C92E8DB02
1250716,Cosy apartment! Close to centre,6804135,Lucas,,De Baarsjes - Oud-West,52.36647,4.85138,Entire home/apt,180,5,27,2018-10-24,0.23,1,0,0,0363 9EF9 7B64 A80D E302
1364013,Ruim authentiek gezinsappartement,7403304,Natascha,,De Baarsjes - Oud-West,52.36055,4.8532,Entire home/apt,140,5,25,2023-01-06,0.22,1,98,2,0363FAB932A3D824EE31
1364379,Modern houseboat,7405524,Jaap,,Zuid,52.34008,4.85133,Entire home/apt,195,7,7,2022-08-09,0.07,1,0,2,0363 7D5B 6915 E592 B452
1260229,Houseboat in the Center of Amsterdam,6863370,Lilian,,Centrum-West,52.383,4.89161,Entire home/apt,290,3,76,2022-07-02,0.68,1,37,3,0363 8E6A C359 1B43 3063
1366058,Central spacious light apt.+parking,7220997,Anna&Marnix,,Oud-Noord,52.38295,4.9152,Entire home/apt,159,5,62,2022-08-15,0.53,1,0,4,03630E862DF2E1D5B831
693675,2 rooms in beautiful appartment near Vondelpark,3548522,Susanne,,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,95,1,11,2018-09-02,0.10,3,0,0,0363 8350 2AA2 28A1 C258
1262157,Friends & Family Place near Vondelpark & Rijks,6873206,Marlous & Michiel,,Zuid,52.35749,4.87699,Entire home/apt,499,2,30,2019-12-30,0.26,1,134,0,0363 266F 98A6 D4F1 488F
696113,Fabulous design at the park.,3564543,Daniel,,IJburg - Zeeburgereiland,52.36158,4.97639,Entire home/apt,211,7,21,2018-01-01,0.17,1,78,0,0363 E46F 1FD2 518B BF66
698672,Cosy and stylish flat in popular Oud-West,2302855,Miriam,,De Baarsjes - Oud-West,52.36706,4.86465,Entire home/apt,149,3,58,2023-03-06,0.46,1,0,5,03637BFAE25DBC11BCF7
702894,"Cozy and light in Bos en Lommer, 96 m²",3607736,Elmar,,Bos en Lommer,52.37449,4.84762,Entire home/apt,240,5,85,2020-01-05,0.67,2,0,0,0363 6182 608D 7182 A73D
1375601,Modern & Light Houseboat near Vondelpark,7453922,Fauve,,De Baarsjes - Oud-West,52.36104,4.85778,Private room,218,4,8,2022-10-16,0.72,1,3,8,0363 1E0B 01BF 5F89 ED82
1375612,Your own apartment on wheels,3040748,Henk,,Noord-Oost,52.39508,4.99186,Private room,77,2,159,2022-10-29,1.36,10,170,29,0363 2A6D 7C09 877D 715F
1267645,Unique Amsterdam citycenter houseboat with ZOOview,6900127,Tjalling,,Centrum-Oost,52.36689,4.91809,Entire home/apt,250,2,38,2020-02-25,0.32,1,0,0,0363 BEF2 CBE9 CD32 7B90
1377662,"Private room in big, cozy and light apartment",3607736,Elmar,,Bos en Lommer,52.37704,4.84606,Private room,74,3,38,2020-02-16,0.32,2,0,0,0363 6182 608D 7182 A73D
1378074,Romantic Design Apartment City Centre,7356368,Andrea,,Centrum-Oost,52.36101,4.89042,Entire home/apt,150,2,69,2022-10-18,0.64,1,11,11,0363D510A1EFBD6612CB
705509,Amsterdam Sweet Unit Museumplein,3648704,Michael,,Zuid,52.35315,4.87256,Entire home/apt,120,3,305,2023-02-26,2.50,2,12,45,0363 EBCE FBA1 BD42 BA22
1271700,Spacious family house close to the Vondelpark,2826060,Barbara,,De Baarsjes - Oud-West,52.36062,4.86901,Entire home/apt,294,3,32,2022-08-18,0.27,1,4,4,0363 C6E3 33CC F7C0 AE2D
708528,Independent Studio in 'De Pijp',3644216,Jeremie,,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,150,3,215,2023-01-01,2.47,1,32,29,0363 98FB 79D3 2FEE 28D8
1383494,Nice and cozy studio apartment,5979549,Bobby,,Oostelijk Havengebied - Indische Buurt,52.36482,4.93325,Entire home/apt,60,30,90,2021-10-17,0.77,1,220,0,0363 9C47 7A34 2BC7 5D15
1272352,BEAUTIFUL Roof Terrace apartment!!!,6925102,Marcel,,Bos en Lommer,52.37537,4.86019,Private room,136,3,362,2022-12-27,3.11,1,176,46,0363 FC3D A0CA 424E 47B6
1394668,B&Bio quiet/sun-room/elevator/welcoming,7538251,Joke,,De Baarsjes - Oud-West,52.37154,4.852,Private room,100,3,211,2023-02-26,1.81,1,5,29,0363 FC80 A9F3 EA65 1469
1397317,Monumental river-house + backyard,7547999,Taco,,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home/apt,244,4,41,2023-02-23,0.39,1,81,7,0363 7036 7392 AACF 2EA7
713577,Master Bedroom on Canal of Amsterdam City Center,2212219,Patrick & Guus,,Oud-Oost,52.35673,4.90778,Private room,78,2,430,2023-02-28,3.39,1,45,138,0363 98F3 BCE7 CC51 4772
1279735,Sunny loft Amsterdam centre,2714856,Dicky,,De Pijp - Rivierenbuurt,52.35787,4.89561,Entire home/apt,280,30,33,2019-06-29,0.28,1,7,0,0363 D83A 128F 3E99 4CCF
